,type,id,brand,name,rating,volume,price,tag_good,tag_bad,ingredient_count,caution,allergy,efficacy,oily_skin,dry_skin,sensitive_skin
298,에센스/엠플/세럼,2016788,코스알엑스,더 비타민씨 13 세럼,4.45,20ml,"18,000","자극없는(99), 흡수되는(43), 잘발리는(17), 피부결좋아지는(17), 보습되는(14), 수분있는(13), 쫀득한(11)","끈적한(63), 따가운(44), 흘러내리는(21), 향이아쉬운(15), 유분있는(7), 가려운(5), 눈통증있는(2)",25,0,0,"피부 보습(18), 피부 미백(3), 수분 증발 차단(2), 피부 보호(1), 여드름 완화(1)","Good(2), Bad(0)","Good(5), Bad(0)","Good(1), Bad(0)"
299,에센스/엠플/세럼,1896373,넘버즈인,6번 푹잠 마스크팩 세럼,4.28,50ml,"28,000","수분있는(193), 보습되는(160), 흡수되는(75), 윤기나는(57), 속건조해결되는(53), 쫀득한(49), 피부결좋아지는(37)","유분있는(55), 끈적한(48), 뒤집어지는(17), 흘러내리는(15), 가려운(12), 겉도는(10), 따가운(9)",40,0,0,"피부 보습(34), 피부 미백(1), 피부 보호(1), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(0)","Good(6), Bad(0)","Good(1), Bad(1)"
300,페이스오일,1984061,에센허브,티트리 100% 오일,4.45,10ml,"38,000","진정되는(933), 향에만족한(445), 오래쓰는(73), 뒤집어지지않는(62), 흡수되는(38), 쿨링되는(37), 상쾌한(36)","자극있는(563), 따가운(271), 냄새지독한(175), 흘러내리는(86), 눈통증있는(75), 인공향나는(46), 보습안되는(24)",3,0,2,,"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(1)"
301,페이스오일,2093134,블랑네이처,5배 고농축 매직 티트리 오일,4.54,20ml,"30,000","향에만족한(103), 진정되는(67), 흡수되는(25), 뒤집어지지않는(20), 가벼운(19), 끈적하지않은(15), 산뜻한(13)","자극있는(55), 따가운(32), 흘러내리는(14), 눈통증있는(6), 인공향나는(4), 답답한(4), 향지속되지않는(1)",24,0,0,"피부 보습(15), 피부 미백(5), 피부 보호(2), 주름 개선(2)","Good(1), Bad(0)","Good(4), Bad(1)","Good(1), Bad(2)"
302,페이스오일,1721984,데저트에센스,100% 퓨어 호호바 오일,4.46,118ml 4  fl. oz,"27,700","보습되는(2,389), 수분있는(974), 흡수되는(774), 자극없는(449), 끈적하지않은(411), 유분없는(326), 향에만족한(275)","흘러내리는(854), 미끌거리는(107), 리치한(34), 마르는(31), 잔여물남는(18), 밀림있는(17), 눈통증있는(8)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
303,페이스오일,2075156,에스네이처,호호바오일,4.70,30ml,"19,000","보습되는(159), 수분있는(59), 흡수되는(41), 자극없는(36), 끈적하지않은(21), 가벼운(20), 유분없는(16)","답답한(5), 흘러내리는(4), 마르는(3), 냄새지독한(3), 리치한(3), 뒤집어지는(2), 가려운(2)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
304,페이스오일,2006799,코스알엑스,더 레티놀 0.5 오일,4.54,20ml,"25,000","자극없는(144), 보습되는(143), 흡수되는(104), 피부결좋아지는(54), 끈적하지않은(48), 수분있는(47), 잘발리는(45)","향이아쉬운(69), 따가운(48), 유분있는(38), 답답한(11), 가려운(10), 밀림있는(6), 눈통증있는(5)",10,1,0,"피부 미백(5), 피부 보습(4), 피부 보호(1), 여드름 완화(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(1)"
305,페이스오일,2022379,일리윤,MD 레드이치 오일,4.70,200ml,"24,000","보습되는(242), 흡수되는(205), 끈적하지않은(123), 향에만족한(95), 가벼운(73), 산뜻한(73), 수분있는(60)","흘러내리는(41), 뻑뻑한(3), 향지속되지않는(3), 인공향나는(2), 유수분밸런스좋지않은(2), 밀림있는(2), 뻣뻣한(1)",27,0,0,"피부 보습(15), 피부 미백(11), 피부 보호(4)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(0)"
306,페이스오일,2058008,티아레,디 오리진 퓨어 오일,4.53,33ml,"36,000","보습되는(106), 흡수되는(80), 가벼운(65), 향에만족한(36), 끈적하지않은(32), 산뜻한(28), 자극없는(26)","흘러내리는(10), 미끌거리는(8), 가려운(4), 눈통증있는(1), 유수분밸런스좋지않은(1), 모공관리안되는(1), 인공향나는(1)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
307,페이스오일,1780187,라보니따,바이탈 스쿠알란 오일,4.74,30ml,"29,000","보습되는(79), 흡수되는(40), 수분있는(38), 가벼운(32), 끈적하지않은(19), 자극없는(16), 잘발리는(16)","유분있는(12), 모공관리안되는(3), 밀림있는(2), 쫀득하지않은(1), 흘러내리는(1), 때처럼나오는(1)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
308,페이스오일,2009381,아로마티카,티트리 53 블레미쉬 스팟,4.58,10ml,"18,000","진정되는(119), 향에만족한(60), 자극없는(51), 편안해지는(6), 흡수되는(4), 뒤집어지지않는(4), 가렵지않은(3)","따가운(10), 냄새지독한(6), 답답한(6), 흘러내리는(5), 잘안발리는(3), 인공향나는(2), 마르는(2)",7,0,2,피부 보습(4),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(1)"
309,페이스오일,2032291,동인비,1899 시그니처 오일,4.63,15g,"120,000","향에만족한(48), 보습되는(48), 흡수되는(33), 끈적하지않은(15), 유분없는(12), 냄새안지독한(11), 수분있는(10)","인공향나는(2), 향지속되지않는(2), 잔향좋은(1), 흘러내리는(1)",26,1,13,"피부 미백(7), 피부 보습(5), 피부 보호(3)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(0)"
310,페이스오일,2044847,동인비,1899 워터리 오일 에센스,4.51,30ml,"62,000","보습되는(46), 흡수되는(37), 수분있는(32), 향에만족한(28), 가벼운(18), 끈적하지않은(16), 산뜻한(13)","인공향나는(6), 흘러내리는(2), 지속안되는(1), 따가운(1), 모공관리안되는(1), 뒤집어지는(1)",37,1,6,"피부 보습(20), 피부 보호(4), 피부 미백(2), 여드름 완화(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(0)"
311,페이스오일,1729007,스킨아이,내추럴 발효 비건 동백오일 100,4.41,20ml,"29,000","보습되는(1,036), 수분있는(475), 흡수되는(416), 끈적하지않은(220), 향에만족한(196), 유분없는(185), 자극없는(180)","가려운(22), 밀림있는(20), 인공향나는(13), 모공관리안되는(12), 흘러내리는(11), 눈통증있는(8), 뻑뻑한(5)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
312,페이스오일,168686,시드물,자연산 냉압착 오일 [호호바],4.37,12ml,"6,500","보습되는(590), 수분있는(201), 흡수되는(142), 유분없는(114), 자극없는(99), 속건조해결되는(75), 향에만족한(63)","흘러내리는(19), 가려운(17), 모공관리안되는(14), 마르는(8), 인공향나는(4), 유수분밸런스좋지않은(3), 눈통증있는(2)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
313,페이스오일,2054445,리터니티,유기농 호호바오일 100%,4.52,50ml,"35,000","보습되는(23), 흡수되는(18), 가벼운(17), 끈적하지않은(15), 향에만족한(13), 수분있는(10), 산뜻한(8)","흘러내리는(7), 따가운(2), 유분있는(2), 가려운(2), 모공관리안되는(1)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
314,페이스오일,1872315,눅스,윌 프로디쥬스 멀티 오일 [리치],4.17,100ml,"56,000","향에만족한(91), 보습되는(86), 흡수되는(39), 수분있는(25), 끈적하지않은(17), 잘발리는(14), 윤기나는(8)","유분있는(7), 가려운(4), 냄새지독한(4), 흘러내리는(3), 모공관리안되는(3), 겉도는(2), 밀림있는(2)",23,1,5,"피부 보습(8), 피부 미백(8), 피부 보호(5)","Good(0), Bad(0)","Good(2), Bad(0)","Good(0), Bad(0)"
315,페이스오일,2032002,코코케어,100% 내추럴 호호바 오일,4.72,60ml,"22,000","보습되는(32), 수분있는(16), 흡수되는(10), 자극없는(6), 잘발리는(5), 향에만족한(4), 가벼운(2)","흘러내리는(4), 유분있는(2), 미끌거리는(1), 마르는(1)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
316,페이스오일,1831398,아로마티카,유기농 골든 호호바 오일,4.72,30ml,"30,000","보습되는(155), 흡수되는(67), 수분있는(65), 자극없는(42), 향에만족한(34), 끈적하지않은(29), 유분없는(27)","미끌거리는(5), 가려운(3), 밀림있는(3), 인공향나는(2), 답답한(2), 모공관리안되는(2), 흘러내리는(2)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
317,페이스오일,1901003,바이오-오일,스킨케어 오일,4.01,60ml,"16,500","보습되는(114), 향에만족한(55), 흡수되는(50), 수분있는(50), 끈적하지않은(35), 가벼운(20), 잘발리는(19)","임산부에게저자극이아닌(25), 유분있는(14), 흘러내리는(11), 미끌거리는(8), 답답한(6), 냄새지독한(6), 인공향나는(3)",27,3,11,"피부 보습(9), 피부 미백(5), 피부 보호(3), 수분 증발 차단(1), 여드름 완화(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(1), Bad(2)"
318,페이스오일,1728999,시크릿플랜트,티트리 오일 100,4.35,10ml,"23,000","진정되는(119), 향에만족한(87), 가렵지않은(12), 보습되는(10), 흡수되는(10), 상쾌한(7), 오래쓰는(7)","자극있는(63), 따가운(39), 냄새지독한(33), 흘러내리는(11), 눈통증있는(9), 미끌거리는(6), 답답한(5)",1,0,0,,"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(1)"
319,페이스오일,2013915,다비다,인텐시브 인퓨전 캐비아 오일,4.54,15ml,"46,800","보습되는(65), 흡수되는(43), 향에만족한(29), 끈적하지않은(28), 수분있는(22), 유분없는(13), 윤기나는(13)","인공향나는(8), 가려운(4), 흘러내리는(2), 눈통증있는(2), 모공관리안되는(1), 밀림있는(1)",10,1,1,"피부 보습(6), 피부 미백(2), 피부 보호(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(0)"
320,페이스오일,1869869,원씽,호호바오일,4.67,50ml,"25,000","보습되는(112), 수분있는(47), 자극없는(31), 흡수되는(26), 향에만족한(17), 잘발리는(13), 속건조해결되는(10)","유분있는(15), 흘러내리는(7), 미끌거리는(5), 리치한(3), 밀림있는(2), 가려운(2), 지속안되는(2)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
321,페이스오일,1745903,핑크원더,호호바 오일,4.43,10ml,"68,000","보습되는(61), 흡수되는(53), 수분있는(19), 향에만족한(18), 속건조해결되는(18), 유분없는(14), 자극없는(10)","답답한(2), 리치한(2), 가려운(1), 모공관리안되는(1), 눈통증있는(1)",4,0,2,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
322,페이스오일,2016549,솔테라피,데일리 멀티 유즈 오일,4.55,250ml,"32,000","향에만족한(81), 보습되는(54), 흡수되는(45), 끈적하지않은(32), 가벼운(26), 수분있는(25), 파우더향나는(15)","흘러내리는(5), 인공향나는(5), 지속안되는(4), 가려운(2), 각질제거안되는(1), 뻑뻑한(1), 알콜냄새나는(1)",17,1,0,"피부 미백(10), 피부 보습(8), 피부 보호(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(1)"
323,페이스오일,1820129,셀비엔,동백씨앗 오일 100%,4.58,10ml,"9,900","보습되는(63), 수분있는(41), 흡수되는(30), 가벼운(17), 자극없는(15), 유분없는(14), 잘발리는(13)","향이아쉬운(14), 흘러내리는(6), 미끌거리는(5), 인공향나는(2), 때처럼나오는(2), 밀림있는(2), 지속안되는(2)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
324,페이스오일,1996193,모클리,오가닉 호호바 오일 드롭,4.59,30ml,"43,000","보습되는(80), 흡수되는(38), 향에만족한(28), 가벼운(22), 수분있는(15), 끈적하지않은(14), 잘발리는(13)","유분있는(11), 밀림있는(2), 모공관리안되는(2), 인공향나는(2), 눈통증있는(1)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
325,페이스오일,1710353,나우푸드,유기농 호호바 오일 100% 퓨어,4.38,118ml,"20,000","보습되는(482), 흡수되는(183), 수분있는(154), 자극없는(84), 향에만족한(71), 끈적하지않은(63), 유분없는(61)","흘러내리는(201), 새는(45), 미끌거리는(27), 가려운(18), 마르는(8), 잔여물남는(4), 밀림있는(3)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
326,페이스오일,1960524,겔랑,아베이 로얄 어드밴스드 유쓰 워터리 오일,4.37,15ml,"79,000","보습되는(86), 흡수되는(84), 수분있는(67), 끈적하지않은(41), 가벼운(35), 유분없는(32), 속건조해결되는(29)","알갱이있는(21), 흘러내리는(7), 냄새지독한(4), 자극있는(3), 눈통증있는(2), 따가운(2), 가려운(2)",36,1,0,"피부 보습(13), 피부 미백(1), 피부 보호(1), 주름 개선(1), 수렴 진정(1), 황산화(1), 여드름 완화(1)","Good(1), Bad(0)","Good(1), Bad(1)","Good(1), Bad(2)"
327,페이스오일,1728230,보나쥬르,유기농 티트리 오일,4.38,10ml,"18,000","진정되는(76), 향에만족한(49), 오래쓰는(11), 뒤집어지지않는(6), 흡수되는(5), 보습되는(4), 쿨링되는(3)","자극있는(38), 따가운(23), 흘러내리는(14), 냄새지독한(14), 눈통증있는(9), 가려운(4), 각질제거안되는(4)",3,0,2,,"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(1)"
328,페이스오일,1821048,티르티르,호호바 오일,4.58,30ml,"20,000","보습되는(102), 수분있는(52), 흡수되는(38), 끈적하지않은(25), 자극없는(24), 유분없는(18), 윤기나는(17)","흘러내리는(5), 뒤집어지는(4), 밀림있는(2), 마르는(2), 모공관리안되는(1), 향지속되지않는(1), 인공향나는(1)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
329,페이스오일,1917224,시크릿플랜트,티트리 카밍 스팟 롤온,4.30,8ml,"19,000","향에만족한(38), 진정되는(32), 편안해지는(23), 자극없는(21), 가렵지않은(9), 잘발리는(7), 쿨링되는(4)","냄새지독한(7), 유분있는(5), 마르는(4), 답답한(4), 끈적한(4), 인공향나는(3), 흡수안되는(2)",13,0,0,"피부 보습(8), 피부 미백(5), 피부 보호(2), 주름 개선(1)","Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(1)"
330,페이스오일,168687,시드물,자연산 티트리 에센셜 오일,4.18,10ml,"11,800","진정되는(161), 향에만족한(75), 뒤집어지지않는(22), 오래쓰는(22), 보습되는(12), 가렵지않은(8), 상쾌한(7)","자극있는(106), 따가운(64), 냄새지독한(41), 눈통증있는(19), 흘러내리는(8), 각질제거안되는(7), 밀림있는(5)",2,0,1,,"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(1)"
331,페이스오일,2015685,네이처리퍼블릭,허브올로지 카모마일 퓨어 오일,4.56,20ml,"24,000","보습되는(56), 향에만족한(24), 흡수되는(22), 수분있는(17), 자극없는(16), 끈적하지않은(15), 가벼운(14)","흘러내리는(3), 미끌거리는(3), 답답한(2), 유수분밸런스좋지않은(2), 밀착안되는(1)",20,0,0,"피부 보습(12), 피부 미백(6), 피부 보호(3)","Good(0), Bad(0)","Good(1), Bad(1)","Good(1), Bad(1)"
332,페이스오일,1817807,케어놀로지95,리블루 나이트 페이셜 오일,4.27,15ml,"42,000","보습되는(72), 흡수되는(63), 향에만족한(48), 진정되는(29), 수분있는(28), 유분없는(28), 끈적하지않은(26)","가려운(11), 냄새지독한(5), 따가운(4), 인공향나는(3), 눈통증있는(2), 밀착안되는(1), 뻑뻑한(1)",13,0,5,"피부 보습(5), 피부 미백(3), 피부 보호(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(0)"
333,페이스오일,2064615,눅스,윌 프로디쥬스 멀티 오일 [플로럴],4.53,50ml,"35,000","향에만족한(12), 흡수되는(3), 가벼운(2), 보습되는(2), 수분있는(2), 향지속되는(2), 냄새안지독한(1)","지속안되는(1), 잘안발리는(1)",24,1,6,"피부 보습(9), 피부 미백(8), 피부 보호(5)","Good(0), Bad(0)","Good(2), Bad(0)","Good(0), Bad(0)"
334,페이스오일,6723,아로마티카,유기농 로즈힙 오일,4.24,30ml,"30,000","보습되는(214), 흡수되는(109), 수분있는(99), 유분없는(51), 향에만족한(47), 가벼운(39), 자극없는(38)","흘러내리는(14), 따가운(4), 모공관리안되는(3), 밀림있는(2), 유수분밸런스좋지않은(1), 향지속되지않는(1), 뻑뻑한(1)",1,0,0,피부 보습(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
335,페이스오일,1857665,에센허브,비건 호호바 100 오일,4.66,60ml,"42,000","보습되는(48), 수분있는(19), 흡수되는(17), 끈적하지않은(12), 유분없는(11), 자극없는(8), 향에만족한(7)","마르는(4), 겉도는(4), 지속안되는(4), 모공관리안되는(3), 밀림있는(2), 리치한(1), 각질제거안되는(1)",1,0,0,피부 미백(1),"Good(0), Bad(0)","Good(0), Bad(0)","Good(0), Bad(0)"
336,페이스오일,2012788,식물나라,프로폴리스 워터리 멀티 오일,4.23,50ml,"17,800","보습되는(6), 수분있는(6), 가벼운(4), 흡수되는(3), 향에만족한(2), 끈적하지않은(2), 윤기나는(2)","뻣뻣한(1), 가려운(1), 임산부에게저자극이아닌(1), 유분있는(1)",36,1,0,"피부 보습(22), 피부 보호(5), 피부 미백(1), 주름 개선(1), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(0)","Good(1), Bad(1)","Good(0), Bad(1)"
337,페이스오일,2006816,로벡틴,인텐스 글로우 오일,4.80,30ml,"39,000","보습되는(13), 끈적하지않은(10), 수분있는(7), 잘발리는(7), 흡수되는(5), 향에만족한(4), 냄새안지독한(3)",겉도는(1),13,0,0,"피부 보습(7), 피부 미백(7), 수분 증발 차단(1)","Good(0), Bad(0)","Good(2), Bad(0)","Good(1), Bad(0)"
338,페이스오일,2065749,바이오더마,아토덤 투 인 원 오일,4.53,150ml,"49,000","보습되는(5), 흡수되는(5), 끈적하지않은(3), 가벼운(3), 리치하지않은(2), 산뜻한(2), 자극없는(2)","유분있는(2), 겉도는(1), 밀림있는(1), 흘러내리는(1)",13,1,0,"피부 미백(6), 피부 보습(4), 피부 보호(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(0)"
